Species,Year,Quarter,Length,Sexo,PesoMgayi,BodyWeight,Preyweight,ISU
Lamarillo,96,4,32,2,266.1588652,249.36448,1.06,5.460646693
Lamarillo,96,4,32,2,266.1588652,249.36448,0.72,5.847419668
Lamarillo,96,4,33,1,244.6275052,229.63743,0.62,5.914537475
Lamarillo,96,4,33,2,289.5730836,273.48057,0.38,6.578814604
Lamarillo,96,4,33,2,289.5730836,273.48057,0.44,6.432211129
Lamarillo,96,4,33,2,289.5730836,273.48057,0.93,5.68380127
Lamarillo,96,4,33,2,289.5730836,273.48057,1.72,5.068906286
Lamarillo,96,4,33,1,244.6275052,229.63743,3.3,4.242579205
Lamarillo,96,4,33,2,289.5730836,273.48057,0.48,6.345199752
Lamarillo,96,4,33,2,289.5730836,273.48057,1.16,5.462810572
Lamarillo,96,4,33,2,289.5730836,273.48057,0.21,7.171878326
Lamarillo,96,4,33,2,289.5730836,273.48057,0.4,6.527521309
Lamarillo,96,4,33,2,289.5730836,273.48057,0.96,5.652052572
Lamarillo,96,4,33,1,244.6275052,229.63743,1.64,4.941805432
Lamarillo,96,4,33,2,289.5730836,273.48057,1.71,5.074737207
Lamarillo,96,4,33,2,289.5730836,273.48057,0.85,5.773749507
Lamarillo,96,4,34,2,314.2550232,299.10344,0.7,6.057464411
Lamarillo,96,4,34,2,314.2550232,299.10344,0.67,6.101267033
Lamarillo,96,4,34,2,314.2550232,299.10344,0.53,6.335667739
Lamarillo,96,4,34,2,314.2550232,299.10344,1.04,5.661568754
Lamarillo,96,4,34,2,314.2550232,299.10344,4.64,4.166075101
Lamarillo,96,4,34,2,314.2550232,299.10344,0.35,6.750611591
Lamarillo,96,4,34,1,266.6699443,251.15256,1.03,5.496501761
Lamarillo,96,4,34,2,314.2550232,299.10344,0.41,6.592387586
Lamarillo,96,4,34,2,314.2550232,299.10344,1.42,5.350132595
Lamarillo,96,4,34,2,314.2550232,299.10344,0.55,6.298626467
Lamarillo,96,4,34,1,266.6699443,251.15256,1.66,5.019242961
Lamarillo,96,4,34,1,266.6699443,251.15256,2.18,4.746735686
Lamarillo,96,4,34,2,314.2550232,299.10344,0.08,8.226518111
Lamarillo,96,4,34,2,314.2550232,299.10344,0.85,5.863308396
Lamarillo,96,4,34,2,314.2550232,299.10344,0.86,5.851612356
Lamarillo,96,4,34,1,266.6699443,251.15256,0.7,5.882735507
Lamarillo,96,4,34,1,266.6699443,251.15256,1.2,5.343739006
Lamarillo,96,4,34,2,314.2550232,299.10344,0.58,6.245516642
Lamarillo,96,4,34,1,266.6699443,251.15256,0.22,7.040188296
Lamarillo,96,4,34,2,314.2550232,299.10344,1.02,5.680986839
Lamarillo,96,4,34,2,314.2550232,299.10344,0.31,6.871972448
Lamarillo,96,4,34,2,314.2550232,299.10344,0.41,6.592387586
Lamarillo,96,4,34,1,266.6699443,251.15256,1.1,5.430750383
Lamarillo,96,4,34,1,266.6699443,251.15256,0.09,7.934006172
Lamarillo,96,4,34,1,266.6699443,251.15256,0.53,6.160938836
Lamarillo,96,4,34,2,314.2550232,299.10344,0.36,6.722440714
Lamarillo,96,4,34,1,266.6699443,251.15256,0.19,7.18679177
Lamarillo,96,4,34,2,314.2550232,299.10344,0.32,6.84022375
Lamarillo,96,4,35,1,289.97239,273.97125,0.45,6.41153087
Lamarillo,96,4,35,1,289.97239,273.97125,0.93,5.685593867
Lamarillo,96,4,35,1,289.97239,273.97125,0.68,5.998685655
Lamarillo,96,4,35,2,340.2330021,326.27875,0.6,6.298577701
Lamarillo,96,4,35,2,340.2330021,326.27875,1.1,5.692441898
Lamarillo,96,4,35,2,340.2330021,326.27875,1.61,5.311517898
Lamarillo,96,4,35,1,289.97239,273.97125,0.33,6.721685798
Lamarillo,96,4,35,1,289.97239,273.97125,0.07,8.272283211
Lamarillo,96,4,35,2,340.2330021,326.27875,0.82,5.986203016
Lamarillo,96,4,35,2,340.2330021,326.27875,1.02,5.76794945
Lamarillo,96,4,35,1,289.97239,273.97125,0.61,6.107319496
Lamarillo,96,4,35,2,340.2330021,326.27875,0.67,6.188229644
Lamarillo,96,4,35,1,289.97239,273.97125,0.52,6.266949641
Lamarillo,96,4,35,2,340.2330021,326.27875,3.15,4.640349625
Lamarillo,96,4,35,2,340.2330021,326.27875,2.5,4.871461345
Lamarillo,96,4,35,1,289.97239,273.97125,0.96,5.653845168
Lamarillo,96,4,35,2,340.2330021,326.27875,0.98,5.807954785
Lamarillo,96,4,35,1,289.97239,273.97125,0.44,6.434003726
Lamarillo,96,4,35,2,340.2330021,326.27875,1.08,5.710791036
Lamarillo,96,4,35,2,340.2330021,326.27875,2.2,4.999294717
Lamarillo,96,4,35,1,289.97239,273.97125,0.31,6.784206155
Lamarillo,96,4,35,2,340.2330021,326.27875,0.32,6.927186361
Lamarillo,96,4,35,1,289.97239,273.97125,0.24,7.04013953
Lamarillo,96,4,35,1,289.97239,273.97125,0.97,5.643482381
Lamarillo,96,4,35,2,340.2330021,326.27875,1.12,5.674423392
Lamarillo,96,4,35,2,340.2330021,326.27875,0.77,6.049116841
Lamarillo,96,4,35,2,340.2330021,326.27875,0.44,6.608732629
Lamarillo,96,4,35,2,340.2330021,326.27875,0.45,6.586259774
Lamarillo,96,4,35,2,340.2330021,326.27875,1.16,5.639332072
Lamarillo,96,4,35,1,289.97239,273.97125,0.2,7.222461086
Lamarillo,96,4,35,1,289.97239,273.97125,2.82,4.576286289
Lamarillo,96,4,35,1,289.97239,273.97125,1.62,5.130597025
Lamarillo,96,4,35,2,340.2330021,326.27875,2.16,5.017643856
Lamarillo,96,4,35,1,289.97239,273.97125,1.02,5.593220547
Lamarillo,96,4,35,2,340.2330021,326.27875,2.24,4.981276211
Lamarillo,96,4,35,2,340.2330021,326.27875,0.24,7.214868433
Lamarillo,96,4,35,2,340.2330021,326.27875,2.48,4.879493517
Lamarillo,96,4,35,2,340.2330021,326.27875,0.57,6.349870996
Lamarillo,96,4,35,1,289.97239,273.97125,1.52,5.194312839
Lamarillo,96,4,35,2,340.2330021,326.27875,3.36,4.575811103
Lamarillo,96,4,35,1,289.97239,273.97125,0.32,6.752457457
Lamarillo,96,4,36,2,367.5351227,355.05216,0.17,7.64422155
Lamarillo,96,4,36,1,314.5677726,298.13184,0.28,6.970501481
Lamarillo,96,4,36,2,367.5351227,355.05216,0.76,6.146701554
Lamarillo,96,4,36,2,367.5351227,355.05216,0.95,5.923558003
Lamarillo,96,4,36,2,367.5351227,355.05216,0.53,6.507142981
Lamarillo,96,4,36,1,314.5677726,298.13184,2.13,4.941413825
Lamarillo,96,4,36,2,367.5351227,355.05216,0.17,7.64422155
Lamarillo,96,4,36,2,367.5351227,355.05216,1.0912,5.7849867
Lamarillo,96,4,36,2,367.5351227,355.05216,1.3,5.609900444
Lamarillo,96,4,36,2,367.5351227,355.05216,0.04,9.091140533
Lamarillo,96,4,36,2,367.5351227,355.05216,4.16,4.446749634
Lamarillo,96,4,36,2,367.5351227,355.05216,1.72,5.329940417
Lamarillo,96,4,36,2,367.5351227,355.05216,0.53,6.507142981
Lamarillo,96,4,36,2,367.5351227,355.05216,0.3,7.076237513
Lamarillo,96,4,36,2,367.5351227,355.05216,0.35,6.922086833
Lamarillo,96,4,36,2,367.5351227,355.05216,1.64,5.377568466
Lamarillo,96,4,36,1,314.5677726,298.13184,0.26,7.044609453
Lamarillo,96,4,36,1,314.5677726,298.13184,0.82,5.895986743
Lamarillo,96,4,36,2,367.5351227,355.05216,0.88,6.00009808
Lamarillo,96,4,36,1,314.5677726,298.13184,1.02,5.677733177
Lamarillo,96,4,36,1,314.5677726,298.13184,0.33,6.806198429
Lamarillo,96,4,36,2,367.5351227,355.05216,2.08,5.139896815
Lamarillo,96,4,37,1,340.4889189,323.67267,0.89,5.896266544
Lamarillo,96,4,37,2,396.1892794,385.46933,0.53,6.589339903
Lamarillo,96,4,37,1,340.4889189,323.67267,0.4,6.696023459
Lamarillo,96,4,37,2,396.1892794,385.46933,0.79,6.190183964
Lamarillo,96,4,37,2,396.1892794,385.46933,1.17,5.797457882
Lamarillo,96,4,37,1,340.4889189,323.67267,1.02,5.7599301
Lamarillo,96,4,37,2,396.1892794,385.46933,0.38,6.922045657
Lamarillo,96,4,37,2,396.1892794,385.46933,0.98,5.974664338
Lamarillo,96,4,37,2,396.1892794,385.46933,1.29,5.699819412
Lamarillo,96,4,37,1,340.4889189,323.67267,2.52,4.855473826
Lamarillo,96,4,37,1,340.4889189,323.67267,1.1,5.684422548
Lamarillo,96,4,37,2,396.1892794,385.46933,1.16,5.806041626
Lamarillo,96,4,37,2,396.1892794,385.46933,0.89,6.070995447
Lamarillo,96,4,37,1,340.4889189,323.67267,0.63,6.241768187
Lamarillo,96,4,37,2,396.1892794,385.46933,1.11,5.850101615
Lamarillo,96,4,37,2,396.1892794,385.46933,0.5,6.647608811
Lamarillo,96,4,37,1,340.4889189,323.67267,0.4,6.696023459
Lamarillo,96,4,37,1,340.4889189,323.67267,2.28,4.955557284
Lamarillo,96,4,38,2,426.2231657,417.57592,2.18,5.255141495
Lamarillo,96,4,38,2,426.2231657,417.57592,2.12,5.283050283
Lamarillo,96,4,38,1,367.7685557,350.63208,0.18,7.574535897
Lamarillo,96,4,38,1,367.7685557,350.63208,1.88,5.228465692
Lamarillo,96,4,38,2,426.2231657,417.57592,0.98,6.054669079
Lamarillo,96,4,38,2,426.2231657,417.57592,3.18,4.877585175
Lamarillo,96,4,38,2,426.2231657,417.57592,2.42,5.150698832
Lamarillo,96,4,38,2,426.2231657,417.57592,0.25,7.420760733
Lamarillo,96,4,39,2,457.6642813,451.41759,0.66,6.527908275
Lamarillo,96,4,39,1,396.4393125,379.04841,60.09,1.841820489
Lamarillo,96,4,39,2,457.6642813,451.41759,0.28,7.385358507
Lamarillo,96,4,39,2,457.6642813,451.41759,0.26,7.459466479
Lamarillo,96,4,39,2,457.6642813,451.41759,1.06,6.054123923
Lamarillo,96,4,39,1,396.4393125,379.04841,0.17,7.70962077
Lamarillo,96,4,39,1,396.4393125,379.04841,1,5.937663928
Lamarillo,96,4,39,2,457.6642813,451.41759,1.19,5.938439524
Lamarillo,96,4,39,1,396.4393125,379.04841,0.54,6.553850067
Lamarillo,96,4,39,1,396.4393125,379.04841,1.05,5.888873764
Lamarillo,96,4,39,1,396.4393125,379.04841,0.16,7.770245392
Lamarillo,96,4,39,1,396.4393125,379.04841,0.53,6.5725422
Lamarillo,96,4,39,2,457.6642813,451.41759,1.21,5.921772472
Lamarillo,96,4,40,1,426.5337245,408.96,0.19,7.674348559
Lamarillo,96,4,40,1,426.5337245,408.96,0.94,6.075492755
Lamarillo,96,4,40,1,426.5337245,408.96,0.39,6.955225892
Lamarillo,96,4,40,2,490.5399381,487.04,0.2,7.797784168
Lamarillo,96,4,40,1,426.5337245,408.96,1.12,5.900288666
Lamarillo,96,4,40,1,426.5337245,408.96,1.51,5.601507701
Lamarillo,96,4,40,2,490.5399381,487.04,0.39,7.129954795
Lamarillo,96,4,40,2,490.5399381,487.04,0.4,7.104636987
Lamarillo,96,4,40,2,490.5399381,487.04,1.48,5.796304167
Lamarillo,96,4,40,2,490.5399381,487.04,6.54,4.31040909
Lamarillo,96,4,40,2,490.5399381,487.04,0.3,7.39231906
Lamarillo,96,4,40,1,426.5337245,408.96,0.74,6.314722445
Lamarillo,96,4,40,1,426.5337245,408.96,0.35,7.063439476
Lamarillo,96,4,40,2,490.5399381,487.04,2.32,5.34677907
Lamarillo,96,4,40,1,426.5337245,408.96,2.58,5.065827953
Lamarillo,96,4,40,1,426.5337245,408.96,1.66,5.506799749
Lamarillo,96,4,40,2,490.5399381,487.04,0.1,8.490931348
Lamarillo,96,4,40,1,426.5337245,408.96,0.98,6.033820059
Lamarillo,96,4,40,1,426.5337245,408.96,5.3,4.345910531
Lamarillo,96,4,40,2,490.5399381,487.04,0.06,9.001756972
Lamarillo,96,4,40,2,490.5399381,487.04,0.22,7.702473988
Lamarillo,96,4,41,1,458.0842352,440.40519,1.84,5.477929618
Lamarillo,96,4,41,2,524.8772666,524.48881,1.04,6.22320338
Lamarillo,96,4,41,2,524.8772666,524.48881,5.77,4.509752012
Lamarillo,96,4,41,2,524.8772666,524.48881,19.45,3.294577023
Lamarillo,96,4,41,1,458.0842352,440.40519,0.28,7.360660865
Lamarillo,96,4,41,1,458.0842352,440.40519,0.48,6.821664365
Lamarillo,96,4,41,1,458.0842352,440.40519,0.47,6.842717774
Lamarillo,96,4,41,1,458.0842352,440.40519,0.18,7.802493618
Lamarillo,96,4,41,1,458.0842352,440.40519,1.42,5.737038318
Lamarillo,96,4,41,1,458.0842352,440.40519,0.3,7.291667994
Lamarillo,96,4,41,2,524.8772666,524.48881,0.69,6.633487774
Lamarillo,96,4,41,2,524.8772666,524.48881,1.94,5.59973612
Lamarillo,96,4,41,1,458.0842352,440.40519,0.32,7.227129473
Lamarillo,96,4,41,1,458.0842352,440.40519,0.18,7.802493618
Lamarillo,96,4,41,1,458.0842352,440.40519,0.63,6.549730649
Lamarillo,96,4,41,1,458.0842352,440.40519,2.04,5.374745382
Lamarillo,96,4,41,2,524.8772666,524.48881,1.54,5.830641677
Lamarillo,96,4,41,2,524.8772666,524.48881,0.017,10.33696603
Lamarillo,96,4,41,1,458.0842352,440.40519,0.49,6.801045077
Lamarillo,96,4,41,1,458.0842352,440.40519,1.31,5.817668052
Lamarillo,96,4,41,1,458.0842352,440.40519,1.55,5.649440259
Lamarillo,96,4,41,2,524.8772666,524.48881,1.04,6.22320338
Lamarillo,96,4,41,1,458.0842352,440.40519,0.57,6.649814108
Lamarillo,96,4,42,1,491.123199,473.42232,16.2,3.374976602
Lamarillo,96,4,42,1,491.123199,473.42232,1.13,6.037770212
Lamarillo,96,4,42,2,560.7032215,563.80968,0.88,6.462550119
Lamarillo,96,4,42,1,491.123199,473.42232,1.21,5.969367485
Lamarillo,96,4,42,1,491.123199,473.42232,0.32,7.299422127
Lamarillo,96,4,42,2,560.7032215,563.80968,1.24,6.119605368
Lamarillo,96,4,42,1,491.123199,473.42232,0.55,6.757824845
Lamarillo,96,4,42,2,560.7032215,563.80968,0.98,6.354919455
Lamarillo,96,4,42,2,560.7032215,563.80968,1.26,6.103605027
Lamarillo,96,4,42,1,491.123199,473.42232,2.04,5.447038036
Lamarillo,96,4,42,2,560.7032215,563.80968,0.51,7.008061301
Lamarillo,96,4,42,1,491.123199,473.42232,1.06,6.101718936
Lamarillo,96,4,42,1,491.123199,473.42232,0.55,6.757824845
Lamarillo,96,4,42,1,491.123199,473.42232,0.16,7.992569308
Lamarillo,96,4,42,2,560.7032215,563.80968,0.07,8.993976785
Lamarillo,96,4,42,1,491.123199,473.42232,0.45,6.95849554
Lamarillo,96,4,42,1,491.123199,473.42232,0.22,7.674115577
Lamarillo,96,4,42,1,491.123199,473.42232,0.35,7.209809969
Lamarillo,96,4,42,1,491.123199,473.42232,1.14,6.028959582
Lamarillo,96,4,43,2,598.0445871,605.04827,0.51,7.078652793
Lamarillo,96,4,43,1,525.6828838,508.04973,0.94,6.29245474
Lamarillo,96,4,43,1,525.6828838,508.04973,0.73,6.545290081
Lamarillo,96,4,43,1,525.6828838,508.04973,0.52,6.884505804
Lamarillo,96,4,43,2,598.0445871,605.04827,1.15,6.265546298
Lamarillo,96,4,43,1,525.6828838,508.04973,1.18,6.065064898
Lamarillo,96,4,43,1,525.6828838,508.04973,1.43,5.872904892
Lamarillo,96,4,43,1,525.6828838,508.04973,6.37,4.378979867
Lamarillo,96,4,43,1,525.6828838,508.04973,0.88,6.358412708
Lamarillo,96,4,43,2,598.0445871,605.04827,1.64,5.910611998
Lamarillo,96,4,43,2,598.0445871,605.04827,1.16,6.256888235
Lamarillo,96,4,43,2,598.0445871,605.04827,0.66,6.820823684
Lamarillo,96,4,43,2,598.0445871,605.04827,0.55,7.003145241
Lamarillo,96,4,43,1,525.6828838,508.04973,0.71,6.573069645
Lamarillo,96,4,43,1,525.6828838,508.04973,0.15,8.127699321
Lamarillo,96,4,43,1,525.6828838,508.04973,0.13,8.270800165
Lamarillo,96,4,43,1,525.6828838,508.04973,0.39,7.172187876
Lamarillo,96,4,43,1,525.6828838,508.04973,1.42,5.879922465
Lamarillo,96,4,43,1,525.6828838,508.04973,1.58,5.773154489
Lamarillo,96,4,43,1,525.6828838,508.04973,1.08,6.153618295
Lamarillo,96,4,43,2,598.0445871,605.04827,1.63,5.916728225
Lamarillo,96,4,43,2,598.0445871,605.04827,0.37,7.399560513
Lamarillo,96,4,43,2,598.0445871,605.04827,1.72,5.862983949
Lamarillo,96,4,43,1,525.6828838,508.04973,0.29,7.468453692
Lamarillo,96,4,44,1,561.7954727,544.32576,4.04,4.903303199
Lamarillo,96,4,44,2,636.9279823,648.25024,0.16,8.306858258
Lamarillo,96,4,44,2,636.9279823,648.25024,0.52,7.128203262
Lamarillo,96,4,44,1,561.7954727,544.32576,0.82,6.49799883
Lamarillo,96,4,44,1,561.7954727,544.32576,5.88,4.527991129
Lamarillo,96,4,44,2,636.9279823,648.25024,0.36,7.495928042
Lamarillo,96,4,44,1,561.7954727,544.32576,0.94,6.361423295
Lamarillo,96,4,44,1,561.7954727,544.32576,0.14,8.265660748
Lamarillo,96,4,44,2,636.9279823,648.25024,0.21,8.034924543
Lamarillo,96,4,44,1,561.7954727,544.32576,0.26,7.646621539
Lamarillo,96,4,44,1,561.7954727,544.32576,0.56,6.879366386
Lamarillo,96,4,44,1,561.7954727,544.32576,0.73,6.614258636
Lamarillo,96,4,44,2,636.9279823,648.25024,0.2,8.083714707
Lamarillo,96,4,44,1,561.7954727,544.32576,3.48,5.052515597
Lamarillo,96,4,44,1,561.7954727,544.32576,0.5,6.992695072
Lamarillo,96,4,44,2,636.9279823,648.25024,0.68,6.859939275
Lamarillo,96,4,44,1,561.7954727,544.32576,1.94,5.636859918
Lamarillo,96,4,44,1,561.7954727,544.32576,0.22,7.813675624
Lamarillo,96,4,44,1,561.7954727,544.32576,3.36,5.087606917
Lamarillo,96,4,44,1,561.7954727,544.32576,0.68,6.685210372
Lamarillo,96,4,44,2,636.9279823,648.25024,2.4,5.598808057
Lamarillo,96,4,45,2,677.3798654,693.46125,5.83,4.778678362
Lamarillo,96,4,45,1,599.4930668,582.28875,0.01,10.97213664
Lamarillo,96,4,45,2,677.3798654,693.46125,0.16,8.374276826
Lamarillo,96,4,45,1,599.4930668,582.28875,2.46,5.466805109
Lamarillo,96,4,45,1,599.4930668,582.28875,1.25,6.143822907
Lamarillo,96,4,45,1,599.4930668,582.28875,1.38,6.04488296
Lamarillo,96,4,45,2,677.3798654,693.46125,1.78,5.965081998
Lamarillo,96,4,45,1,599.4930668,582.28875,0.81,6.57768749
Lamarillo,96,4,45,2,677.3798654,693.46125,0.46,7.318224152
Lamarillo,96,4,45,2,677.3798654,693.46125,0.31,7.712878344
Lamarillo,96,4,45,2,677.3798654,693.46125,2.92,5.470111746
Lamarillo,96,4,45,2,677.3798654,693.46125,0.88,6.669528734
Lamarillo,96,4,45,1,599.4930668,582.28875,2.76,5.351735779
Lamarillo,96,4,45,1,599.4930668,582.28875,0.46,7.143495248
Lamarillo,96,4,45,1,599.4930668,582.28875,2.74,5.359008538
Lamarillo,96,4,45,1,599.4930668,582.28875,1.64,5.872270217
Lamarillo,96,4,45,2,677.3798654,693.46125,0.29,7.779569718
Lamarillo,96,4,45,2,677.3798654,693.46125,0.54,7.157881502
Lamarillo,96,4,45,2,677.3798654,693.46125,3.15,5.394292909
Lamarillo,96,4,45,2,677.3798654,693.46125,0.62,7.019731163
Lamarillo,96,4,45,1,599.4930668,582.28875,0.7,6.723641403
Lamarillo,96,4,45,1,599.4930668,582.28875,0.67,6.767444025
Lamarillo,96,4,45,2,677.3798654,693.46125,0.9,6.647055878
Lamarillo,96,4,45,2,677.3798654,693.46125,0.5,7.234842543
Lamarillo,96,4,45,2,677.3798654,693.46125,2.02,5.838597851
Lamarillo,96,4,45,2,677.3798654,693.46125,0.2,8.151133275
Lamarillo,96,4,45,1,599.4930668,582.28875,0.74,6.668071552
Lamarillo,96,4,45,2,677.3798654,693.46125,0.43,7.385665432
Lamarillo,96,4,45,1,599.4930668,582.28875,0.27,7.676299779
Lamarillo,96,4,45,2,677.3798654,693.46125,0.33,7.650357987
Lamarillo,96,4,45,2,677.3798654,693.46125,1.38,6.219611863
Lamarillo,96,4,45,2,677.3798654,693.46125,0.39,7.483303902
Lamarillo,96,4,45,1,599.4930668,582.28875,0.2,7.976404371
Lamarillo,96,4,45,2,677.3798654,693.46125,0.51,7.215039915
Lamarillo,96,4,45,1,599.4930668,582.28875,0.57,6.929085377
Lamarillo,96,4,46,2,719.4265389,740.72696,12.35,4.093976019
Lamarillo,96,4,46,2,719.4265389,740.72696,1.24,6.392520703
Lamarillo,96,4,46,2,719.4265389,740.72696,1.07,6.539973434
Lamarillo,96,4,46,2,719.4265389,740.72696,2.82,5.570895197
Lamarillo,96,4,46,2,719.4265389,740.72696,7.79,4.554791222
Lamarillo,96,4,46,2,719.4265389,740.72696,0.47,7.362654667
Lamarillo,96,4,46,2,719.4265389,740.72696,0.32,7.747066366
Lamarillo,96,4,46,1,638.8076871,621.97704,0.47,7.187925763
Lamarillo,96,4,46,2,719.4265389,740.72696,1.19,6.433678775
Lamarillo,96,4,46,1,638.8076871,621.97704,0.11,8.640178092
Lamarillo,96,4,46,1,638.8076871,621.97704,0.43,7.276873249
Lamarillo,96,4,46,2,719.4265389,740.72696,1.18,6.442117644
Lamarillo,96,4,46,2,719.4265389,740.72696,0.81,6.818353114
Lamarillo,96,4,46,1,638.8076871,621.97704,0.11,8.640178092
Lamarillo,96,4,46,1,638.8076871,621.97704,0.7,6.789578123
Lamarillo,96,4,46,2,719.4265389,740.72696,1.04,6.568411369
Lamarillo,96,4,46,1,638.8076871,621.97704,1.36,6.125418479
Lamarillo,96,4,46,1,638.8076871,621.97704,1.41,6.089313474
Lamarillo,96,4,46,1,638.8076871,621.97704,1.74,5.879018066
Lamarillo,96,4,46,1,638.8076871,621.97704,0.88,6.56073655
Lamarillo,96,4,46,1,638.8076871,621.97704,4.08,5.02680619
Lamarillo,96,4,46,1,638.8076871,621.97704,1.22,6.23405232
Lamarillo,96,4,46,2,719.4265389,740.72696,0.31,7.778815064
Lamarillo,96,4,46,2,719.4265389,740.72696,1.2,6.425310526
Lamarillo,96,4,46,1,638.8076871,621.97704,0.53,7.067781451
Lamarillo,96,4,46,1,638.8076871,621.97704,0.5,7.126050359
Lamarillo,96,4,46,1,638.8076871,621.97704,0.65,6.863686095
Lamarillo,96,4,46,1,638.8076871,621.97704,0.96,6.473725173
Lamarillo,96,4,46,1,638.8076871,621.97704,1.05,6.384113015
Lamarillo,96,4,46,1,638.8076871,621.97704,1,6.432903179
Lamarillo,96,4,46,1,638.8076871,621.97704,2.22,5.635395983
Lamarillo,96,4,46,2,719.4265389,740.72696,0.57,7.169751001
Lamarillo,96,4,46,2,719.4265389,740.72696,0.07,9.266892119
Lamarillo,96,4,46,1,638.8076871,621.97704,53,2.462611265
Lamarillo,96,4,46,2,719.4265389,740.72696,0.5,7.300779263
Lamarillo,96,4,46,2,719.4265389,740.72696,0.39,7.549240622
Lamarillo,96,4,46,2,719.4265389,740.72696,0.5,7.300779263
Lamarillo,96,4,46,2,719.4265389,740.72696,1.21,6.417011723
Lamarillo,96,4,46,2,719.4265389,740.72696,0.78,6.856093442
Lamarillo,96,4,46,2,719.4265389,740.72696,2.73,5.603330473
Lamarillo,96,4,47,2,763.0941539,790.09303,5.07,5.04880988
Lamarillo,96,4,47,2,763.0941539,790.09303,0.51,7.345495251
Lamarillo,96,4,47,2,763.0941539,790.09303,11.52,4.228066043
Lamarillo,96,4,47,2,763.0941539,790.09303,2.5,5.755859966
Lamarillo,96,4,47,2,763.0941539,790.09303,0.43,7.516120768
Lamarillo,96,4,47,2,763.0941539,790.09303,10,4.369565605
Lamarillo,96,4,47,2,763.0941539,790.09303,6.1,4.863861927
Lamarillo,96,4,47,2,763.0941539,790.09303,1.81,6.078823853
Lamarillo,96,4,47,2,763.0941539,790.09303,6.3,4.831601065
Lamarillo,96,4,47,2,763.0941539,790.09303,0.99,6.682201034
Lamarillo,96,4,47,1,679.7712761,663.42897,0.61,6.991718116
Lamarillo,96,4,47,1,679.7712761,663.42897,1.48,6.105379707
Lamarillo,96,4,47,1,679.7712761,663.42897,0.26,7.844495443
Lamarillo,96,4,47,2,763.0941539,790.09303,0.91,6.766461377
Lamarillo,96,4,47,2,763.0941539,790.09303,0.9,6.777511214
Lamarillo,96,4,47,1,679.7712761,663.42897,0.48,7.23139097
Lamarillo,96,4,47,1,679.7712761,663.42897,0.43,7.341391865
Lamarillo,96,4,47,2,763.0941539,790.09303,1.14,6.541122436
Lamarillo,96,4,47,2,763.0941539,790.09303,0.91,6.766461377
Lamarillo,96,4,47,1,679.7712761,663.42897,0.38,7.465005821
Lamarillo,96,4,47,1,679.7712761,663.42897,1.2,6.315100238
Lamarillo,96,4,47,2,763.0941539,790.09303,0.24,8.099267054
Lamarillo,96,4,47,2,763.0941539,790.09303,2.78,5.64969977
Lamarillo,96,4,47,1,679.7712761,663.42897,1.43,6.13974735
Lamarillo,96,4,47,2,763.0941539,790.09303,0.13,8.712371527
Lamarillo,96,4,47,1,679.7712761,663.42897,4.48,4.997798748
Lamarillo,96,4,47,1,679.7712761,663.42897,0.32,7.636856078
Lamarillo,96,4,47,1,679.7712761,663.42897,0.44,7.318402347
Lamarillo,96,4,48,2,808.4087137,841.60512,12.63,4.199235989
Lamarillo,96,4,48,2,808.4087137,841.60512,8.38,4.609463011
Lamarillo,96,4,48,2,808.4087137,841.60512,11.62,4.282583174
Lamarillo,96,4,48,2,808.4087137,841.60512,3.48,5.488278632
Lamarillo,96,4,48,1,722.4157004,706.68288,0.82,6.759032961
Lamarillo,96,4,48,1,722.4157004,706.68288,1.58,6.103157175
Lamarillo,96,4,48,1,722.4157004,706.68288,0.45,7.359089718
Lamarillo,96,4,48,2,808.4087137,841.60512,0.58,7.280038101
Lamarillo,96,4,48,2,808.4087137,841.60512,1.34,6.442641312
Lamarillo,96,4,48,2,808.4087137,841.60512,1.25,6.512167374
Lamarillo,96,4,48,2,808.4087137,841.60512,0.2,8.344748838
Lamarillo,96,4,48,1,722.4157004,706.68288,0.75,6.848264095
